mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.8109601020812989,0.011323734359161985,0.0495999813079834,0.0007685078515859991,10,log2,1,2,400,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 400}",0.9068100358422939,0.9100719424460432,0.9136690647482014,0.9244604316546763,0.920863309352518,0.9151749568087466,0.006585708269208317,146
1.1548871040344237,0.011460315469512702,0.07301120758056641,0.0020185241521746625,10,log2,1,2,600,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 600}",0.910394265232975,0.9100719424460432,0.9136690647482014,0.9244604316546763,0.920863309352518,0.9158918026868829,0.0057822406753479955,143
1.532045555114746,0.011926317710175782,0.09503374099731446,0.007757840830118843,10,log2,1,2,800,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 800}",0.9139784946236559,0.9100719424460432,0.9100719424460432,0.920863309352518,0.920863309352518,0.9151697996441556,0.004862666126210925,147
1.904343605041504,0.027129903964879812,0.12052793502807617,0.008210144364410215,10,log2,1,2,1000,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 1000}",0.9139784946236559,0.9100719424460432,0.9100719424460432,0.920863309352518,0.9172661870503597,0.914450375183724,0.004186132794389901,148
0.7440995693206787,0.010736596025917176,0.05168313980102539,0.0017293569608499626,10,log2,1,5,400,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 400}",0.9068100358422939,0.9100719424460432,0.9100719424460432,0.9244604316546763,0.9172661870503597,0.9137361078878833,0.00636074319398915,149
1.1010210990905762,0.011625401751588209,0.07271389961242676,0.004936176785647828,10,log2,1,5,600,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 600}",0.9068100358422939,0.9100719424460432,0.9064748201438849,0.9244604316546763,0.9172661870503597,0.9130166834274516,0.006913864381719167,150
1.505162286758423,0.020514539098372843,0.09265308380126953,0.005071767985708128,10,log2,1,5,800,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 800}",0.9068100358422939,0.9100719424460432,0.9064748201438849,0.9244604316546763,0.9172661870503597,0.9130166834274516,0.006913864381719167,150
1.852957534790039,0.017119831782469896,0.11259222030639648,0.003152650033240271,10,log2,1,5,1000,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 1000}",0.9068100358422939,0.9100719424460432,0.9064748201438849,0.9244604316546763,0.9172661870503597,0.9130166834274516,0.006913864381719167,150
0.7126531600952148,0.011325557276048288,0.05346889495849609,0.009756905268180996,10,log2,2,2,400,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 400}",0.9068100358422939,0.9100719424460432,0.9064748201438849,0.9100719424460432,0.9172661870503597,0.9101389855857249,0.0038810824537005755,153
1.0648130416870116,0.010800434648717508,0.07063055038452148,0.00155589975086553,10,log2,2,2,600,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 600}",0.9068100358422939,0.9100719424460432,0.9064748201438849,0.8992805755395683,0.9136690647482014,0.9072612877439983,0.0047638915362228605,155
1.4005061626434325,0.014789321644756659,0.08828792572021485,0.001746687819787874,10,log2,2,2,800,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 800}",0.9068100358422939,0.9100719424460432,0.9064748201438849,0.8992805755395683,0.9136690647482014,0.9072612877439983,0.0047638915362228605,155
1.7591144561767578,0.01963694988873776,0.11070737838745118,0.003280988319160075,10,log2,2,2,1000,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 1000}",0.9068100358422939,0.9100719424460432,0.9028776978417267,0.8992805755395683,0.9172661870503597,0.9072612877439983,0.006182378926992176,155
0.7056097507476806,0.011022357326219605,0.04989757537841797,0.0011135333200270451,10,log2,2,5,400,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 400}",0.9068100358422939,0.9100719424460432,0.9064748201438849,0.9028776978417267,0.9172661870503597,0.9087001366648616,0.004851481812710968,154
1.0655077934265136,0.00815854879069178,0.07251539230346679,0.0036768226625781175,10,log2,2,5,600,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 600}",0.9068100358422939,0.9100719424460432,0.9064748201438849,0.8992805755395683,0.9136690647482014,0.9072612877439983,0.0047638915362228605,155
1.4079462528228759,0.01910081339798163,0.09066891670227051,0.004118866778265585,10,log2,2,5,800,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 800}",0.9068100358422939,0.9100719424460432,0.9028776978417267,0.8992805755395683,0.9136690647482014,0.9065418632835666,0.0050888659683354254,160
